"Name","Url","Telephone","Latitude","Longitude","Address","County","Tags"
"Manorhamilton Farmers Market","https://www.facebook.com/people/Manorhamilton-Farmers-Market/100064137333582/?locale=br_FR&paipv=0&eav=AfZbKuDY4hD6ly4acvIWUHS0JSisscEVylGWRo5kT7mvwOi0Yv7QzkrKehwyL9TMtU4&_rdr ","00353719856935","54.3061508","-8.1750848","New Line, Manorhamilton, ","Leitrim","Activity,Experience,Craft,Shopping,Food and Drink,Restaurant,Shopping Centres and Department Store,Local Produce,Food Shops "
"Ormond Castle","https://heritageireland.ie/places-to-visit/ormond-castle/","0035351640787","52.3453617","-7.4077121","off, Castle Park, Castle St, Carrick-On-Suir, Carrickbeg, E32 CX59","Tipperary","Activity,Experience,Attraction,Historic Houses and Castle,Castle,Tour"
"Ormonde Language Tours Kilkenny","https://ormondelanguagetours.com/","00353876290244","52.6497708","-7.248999700000001","The Parade, Gardens, , ","Kilkenny","Activity,Experience,Activity Operator,Tour,Walking"
"Orso Kitchen and Bar","https://www.orso.ie/","00353212438000","51.8975302","-8.4698384","8 Pembroke St, Centre, , T12 YY90","Cork","Activity,Food and Drink,Experience,Restaurant,Vegetarian"
"The 64","https://www.facebook.com/64.nels.o2nightclub","00353539421260","52.675","-6.2961111","64 Main St, Gorey corporation lands, Gorey, Y25 A0W8","Wexford","Activity,Food and Drink,Experience,Pubs and Bar"
"Oscar Wilde",,"","53.3407302","-6.2504689","Oscar Wilde Monument, , ","Dublin","Activity,Experience,Attraction,Public Sculpture,Literary Ireland"
"Oscar Wilde House","https://oscarwildehouse.com/","0035316768939","53.341214","-6.250374100000001","American College, 1 Merrion Square W, , D02 NH98","Dublin","Activity,Attraction,Historic Houses and Castle"
"Oscars Seafood Bistro","https://www.facebook.com/oscars.bistro","0035391582180","53.2700307","-9.0585855","Clan House, 22 Dominick St Upper, , ","Galway","Activity,Food and Drink,Experience,Restaurant,Seafood"
"Osprey Spa at Osprey Hotel","https://www.ospreyspa.ie/","0035345881222","53.21378479999999","-6.670695299999999","Devoy Quarter, Naas East, Naas, W91 X40K","Kildare","Activity,Experience,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food and Drink,Restaurant,Activity Operator"
"Osprey Viking Cruises","https://www.ospreyvikingcruises.ie/","00353851967779","52.26120969999999","-7.106534","Parade Quay, , ","Waterford","Activity,Experience,Cruising,Activity Operator,Boat,Tour"
"Osta Café & Wine Bar","https://osta.ie/","00353719144639","54.272084","-8.4738697","Garavogue Weir View, Stephen St, Abbeyquarter North, , ","Sligo","Activity,Food and Drink,Experience,Cafe"
"Otway Golf Club Rathmullan","https://www.facebook.com/Otway-Golf-Club-Rathmullan-761324987411221/","00353877670735","55.1345123","-7.5276527","Saltpans, , ","Donegal","Golf Course,Activity,Experience,Golf"
"Oughterard Golf Club","https://oughterardgolfclub.com","0035391552131","53.421874","-9.286932000000002","Gurthreevagh, Oughterard, ","Galway","Golf Course,Activity,Experience,Golf,Food and Drink,Restaurant,Activity Operator"
"Our Lady's Island Monastery","https://www.ourladysisland.ie/","00353539131167","52.210738","-6.381269","Lady's Island, Rosslare, ","Wexford","Activity,Experience,Bird Watching,Nature and Wildlife,Walking ,Walking,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Ruins,Historic Houses and Castle"
"Out of the Blue","https://outoftheblue.ie/","00353669150811","52.1393578","-10.2754191","Strand St, Waterside, Dingle, V92 T181","Kerry","Activity,Food and Drink,Experience,Restaurant"
"Outback Jack's Surf Guide","https://www.objsurf.ie/","00353861769150","54.2205471","-8.6900367","cloonagh, Spring Garden, , F91 V1K6","Sligo","Activity,Experience,Surfing,Activity Operator"
"Outdoor Sketching Workshops (Róisín Curé Art)","https://roisincure.com","00353872420800","53.2120555326052","-8.87007378376052","Tyrone, Kilcolgan, ","Galway","Activity,Experience,Craft,Shopping,Learning,Activity Operator"
"Killarney Lakes Kayaking Tours - Outdoors Ireland","https://www.killarneykayaking.com/","00353877802115","52.0415762","-9.5296739","Ross Castle Bottom Car Park, Bunrower, Killarney, ","Kerry","Activity,Experience,Kayaking,Activity Operator,Tour"
"Outdoors Ireland - Glengarriff Bay Sea Kayaking","https://www.outdoorsireland.com/","00353868604563","51.7521332","-9.539551600000001","Slipway Opposite Eccles Hotel, Reenmeen East, Glengarriff, ","Cork","Activity,Experience,Kayaking,Activity Operator,Nature and Wildlife"
"Overends Kitchen","https://www.airfield.ie/overends-kitchen/","0035319696666","53.28795480119019","-6.235170817474341","Overend Way, Dundrum, ","Dublin","Activity,Food and Drink,Cafe"
"Overland Ireland Tours","https://overlandirelandtours.com/","0035391376482","53.27056400000001","-9.0566819",", Galway City, ","Galway","Activity,Experience,Day Tour,Tour"
"Owen Traynor Bar & Grocery",,"00353498541236","53.7695041","-7.1631899","The Square, Oldcastle, ","Meath","Activity,Food and Drink,Experience,Pubs and Bar"
"Owenahincha, Little Island Strand","https://www.blueflag.global/show-site?siteId=6657","","51.5656789","-8.9966337","Dunowen, , ","Cork","Activity,Experience,Attraction,Beach"
"Oxfam Books","https://www.facebook.com/OxfambooksParliamentSt/","0035316707022","53.345169","-6.267684999999999","23 Parliament St, Temple Bar, , D02 TX97","Dublin","Activity,Shopping,Shopping Centres and Department Store"
"Pacino's","https://pacinos.ie/","0035316775651","53.343321","-6.259871","18 Suffolk Street, , Dublin city centre, , ","Dublin","Activity,Food and Drink,Restaurant,Pubs and Bar"
"Paddle & Pedal","http://www.paddleandpedal.ie","00353876808955","54.11696057524103","-9.15574521667179",", Ballina, ","Mayo","Activity,Cycling,Kayaking,Activity Operator,Venue,Sports Venues,Bike Rental,Tour"
"Paddy Cullen's Pub","https://www.paddycullens.com/","0035316684492","53.3290169","-6.230299599999999","14 Merrion Rd, Ballsbridge, D04 T3Y7","Dublin","Activity,Food and Drink,Pubs and Bar"
"Paddy Flynn's Pub","https://paddyflynnspub.com/","00353876405095","53.2242982","-7.883656200000002","Banagher St, Cloghan, R42 XP22","Offaly","Activity Food and Drink Experience Venue Music Pubs and Bar"
"Paddy's Bar & Restaurant","https://www.facebook.com/PaddysBarTerryglass","003536722147","53.0547168","-8.2035153","Carrownaglogh, Terryglass, E45 XA59","Tipperary","Activity,Food and Drink,Experience,Restaurant,Pubs and Bar"
"Paddy's Rent-A-Bike","http://www.paddysbikeshop.com/","00353669152311","52.1408493","-10.2680567","Dykegate St, Dingle, V92 VW66","Kerry","Activity,Experience,Cycling,Activity Operator,Bike Rental"
"Paddywagon Tours","http://www.paddywagontours.com","0035318230822","53.349708","-6.253413","5 Beresford Place, Lower Gardiner Street, Dublin City Centre, ","Dublin","Activity,Tour"
"Padraicins Seafood Bar & Lounge","http://padraicinsrestaurant.com/","0035391592444","53.25047989999999","-9.224920599999999","Ballynahown, Furbo, ","Galway","Activity,Food and Drink,Experience,Restaurant,Pubs and Bar"
"Páidí Ó'Sé's Pub","http://paidiose.com/paidi-o-ses-pub","00353669159765","52.1274668","-10.3801472","Emlaghslat, Church Cross, , ","Kerry","Activity,Food and Drink,Experience,Pubs and Bar"
"Pálás Cinema","http://palas.ie","0035391394800","53.26989385640667","-9.052982555484164","15 Merchant’s Road Lower, Galway City, ","Galway","Activity,Experience,Restaurant,Movies,Cinema,Venue,Food and Drink,Activity Operator"
"Pallas Karting and Paintball","https://www.pallaskarting.com","00353909745147","53.13267949999999","-8.3551839","Pallas, Tynagh, H62 X265","Galway","Activity,Activity Operator"
"Palmerstown House Estate Golf Club","https://www.palmerstownhouse.ie/golf.html","0035345906901","53.2487831","-6.627183400000001","Palmerstown Demesne, , ","Kildare","Golf Course,Activity,Experience,Golf,Driving Range,General,Golf Driving Range,Food and Drink,Pubs and Bar,Restaurant,Activity Operator"
"Panoramic Night Tour – Big Bus Tours Dublin","https://www.bigbustours.com/en/dublin/dublin-night-tour","0035318980700","53.347321","-6.260646499999999","26 Bachelor's Walk, North City, Dublin, D01 A9P2","Dublin","Activity,Activity Operator,Tour"
"PantiBar","https://www.pantibar.com/","0035318740710","53.34657239999999","-6.267876899999999","7-8 Capel St, North City, Dublin, D01 EH93","Dublin","Activity,Food and Drink,Pubs and Bar"
"Paradiso","https://paradiso.restaurant/","00353214277939","51.8971017","-8.4828333","16 Lancaster Quay, Mardyke, , T12 AR24","Cork","Activity,Food and Drink,Experience,Restaurant,Vegetarian"
"Park Beo Greenway Hub","https://www.facebook.com/p/PARK-BEO-Greenway-Services-Hub-61556596871924/","00353863146780","53.7400831","-6.714047600000002","R162, Wilkinstown, C15 EY0P","Meath","Activity,Experience,Cycling,Walking ,Walking,Activity Operator,Cafe,Food and Drink,Bike Rental"
"Parkavonear Castle","http://www.megalithicireland.com/Parkavonear%20Castle.html","00353646631633","52.0759354","-9.5550062","Castlelough, , ","Kerry","Activity,Experience,Castle,Attraction,Historic Houses and Castle,Ruins"
"Parke's Castle","https://heritageireland.ie/places-to-visit/parkes-castle/","00353719164149","54.2647102","-8.334342699999999",", Kilmore, F91 FP71","Leitrim","Activity,Experience,Castle,Attraction,Historic Houses and Castle,Tour"
"Parknasilla Golf Club","https://parknasillaresort.com/activities/estate-activities/golf/","00353646645195","51.8149565","-9.867711199999997","Parknasilla Resort, Derryquin, Sneem, V93 EK71","Kerry","Golf Course,Activity,Experience,Golf"
"The Spa at Parknasilla","https://parknasillaresort.com/spa/","00353646675600","51.81567279999999","-9.8747922","Derryquin, , V93 EK71","Kerry","Activity,Experience,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
"Parnell National Memorial Park","https://www.visitarklow.ie/post/parnell-national-memorial-park","","52.92913000000001","-6.230860700000002","Main St, Rathdrum, ","Wicklow","Activity,Experience,Walking ,Walking,Public Park,Nature and Wildlife"
"Partridges Bistro","http://www.partridges.ie","00353539484040","52.6762366","-6.291923100000001","94 Main St, Gorey corporation lands, Gorey, Y25 WF99","Wexford","Activity,Food and Drink,Experience,Cafe"
"Partry House","http://www.museumsofmayo.com/partry.htm","00353949543004","53.6685245","-9.2625359","Partry House, Cloonlagheen, Partry, ","Mayo","Activity,Experience,Attraction,Historic Houses and Castle,Tour"
"Passage West Maritime Museum CLG","http://passagemuseum.ie/index.html","00353871363588","51.872362","-8.336456","Main Street, Passage West, ","Cork","Activity,Experience,Attraction,Museums and Attraction"
"Pasta Bella","https://www.pastabellamullingar.ie/","00353449347965","53.525989013848026","-7.335317317791009","Austin Friar Street, Mullingar, ","Westmeath","Activity,Food and Drink,Experience,Restaurant"
"Pat Buckley's Personal Irish Tours","https://personalirishtours.com/","00353872580566","52.0553082","-9.4903419","Cresthill, Rookery Road, Killarney, ","Kerry","Activity,Experience,Activity Operator,Tour"
"Pat Falvey Irish and Worldwide Adventures","https://patfalvey.com","00353646644181","52.0421787","-9.644335200000002","The, Mountain Lodge, Ballagh, V93 YK75","Kerry","Activity,Climbing,Activity Operator,Walking ,Walking"
"Pat Keogh Chauffeur Service","https://pat-keogh.com/chauffeur-tours-of-ireland/","00353561368833","52.6900673","-8.925950400000001","Pat Keogh Chauffeur Service, Rineanna South, Shannon, , ","Clare","Activity,Transport,Activity Operator,Tour,Coach,Road"
"Pat Liddy's Das Beste Von Dublin","https://www.walkingtours.ie/das-beste-von-dublin","0035318329406","53.344183","-6.264814200000001","Dame St, , ","Dublin","Activity,Activity Operator,Tour,Walking"
"Pat Liddy's Walking Tours of Dublin Ltd","https://www.walkingtours.ie/","0035318329406","53.3498053","-6.2603097",", , ","Dublin","Activity,Activity Operator,Tour,Walking"
"Restaurant Patrick Guilbaud","https://restaurantpatrickguilbaud.ie/","0035316764192","53.3383937","-6.253001800000001","21 Merrion St Upper, Dublin, D02 KF79","Dublin","Activity,Food and Drink,Restaurant"
"Patrick Kavanagh",,"","53.33368669999999","-6.247541699999998","Wilton Terrace, Grand Canal Dock, , ","Dublin","Activity,Attraction,Public Sculpture"
"Patrick Kavanagh Centre","https://patrickkavanaghcentre.com/","00353429378560","54.0016585","-6.576996900000001","Lacklom, Inniskeen, A91 KT20","Monaghan","Activity,Experience,Learning,Attraction,Museums and Attraction,Literary Ireland,Tour"
"Patrick Larkin Bar & Lounge",,"00353469731594","53.3432883","-7.0511245","JKL St, Edenderry, ","Offaly","Activity,Food and Drink,Experience,Pubs and Bar"
"Patrick Moran Tours","https://www.patrickmorantours.ie/","00353860860659","53.5112604","-9.1721172","Glencorrib, Shrule, ","Galway","Activity,Experience,Activity Operator,Tour"
"Patrick's Bar and Carvery at the Springfield Hotel Leixlip","https://www.springfieldhotel.ie/dining.html","0035314581100","53.3603718","-6.479475499999999","Leixlip Road, Lucan Demesne, Leixlip, W23 W280","Kildare","Activity,Food and Drink,Experience,Pubs and Bar"
"Patrickstown Viewing Point",,"","53.74976","-7.085113",", Oldcastle, ","Meath","Activity,Experience,Natural Landscape,Attraction"
"Golden's of Kells Craft Shop & Restaurant","https://www.goldensofkells.com/","00353669477601","52.0129965","-10.0983999","Knockaneyouloo, Kells, V23 K132","Kerry","Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Cafe,Food and Drink,Food Shops "
"Paul Sheeran Jewellers","https://paulsheeran.ie/","0035316351136","53.34190659999999","-6.260852700000001","7-8 Johnson's Ct, Dublin, D02 K799","Dublin","Activity,Shopping,Shopping Centres and Department Store"
"Pavilion Theatre","https://www.paviliontheatre.ie/","0035312312929","53.2940124","-6.133712899999999","Marine Rd, Dún Laoghaire, ","Dublin","Activity"
"Payless Car Rental Ireland","https://www.payless.ie","0035315240803","53.4209848","-6.2241273","Eastlands, Dublin Airport, ","Dublin","Activity,Transport,Coach,Road"
"Peacockes Fireside Bar and Restaurant","https://www.peacockes.ie/eat/fireside-bar","0035391552306","53.456086","-9.539502299999999",", Lurgan, ","Galway","Activity,Food and Drink,Experience,Restaurant,Seafood,Vegetarian"
"Peadar Kearney's","http://www.peadarkearneys.ie/","+38316706457","53.344272","-6.2653586","64 Dame St, Temple Bar, , D02 RT72","Dublin","Activity,Food and Drink,Venue,Music,Pubs and Bar"
"Peak Travel Limousine","https://www.facebook.com/peaklimousine","00353892235924","53.3498053","-6.2603097",", , ","Dublin","Activity,Activity Operator,Tour"
"Pearl Brasserie","https://www.pearl-brasserie.com/","0035316613572","53.3383413","-6.253182900000001","20 Merrion St Upper, Dublin, D02 XH98","Dublin","Activity,Food and Drink,Restaurant"
"Pearse Lyons Distillery","https://www.pearselyonsdistillery.com/","0035316916000","53.3436846","-6.2896018","121-122 James’s Street, Dublin City, ","Dublin","Activity Food and Drink Restaurant Attraction Museums and Attraction"
"Pearse Museum - St. Enda's Park","https://heritageireland.ie/places-to-visit/pearse-museum-st-endas-park/","0035314934208","53.28293773828025","-6.2815878220901595","Grange Road, Rathfarnham, ","Dublin","Activity,Gardens,Attraction,Garden,Museums and Attraction,Nature and Wildlife"
"Pearse Street Library","https://www.dublincity.ie/residential/libraries/find-library/pearse-street-library","0035312228431","53.34314989999999","-6.245221899999999","144 Pearse St, Dublin, D02 DE68","Dublin","Activity,Tracing Your Ancestors,Attraction,Literary Ireland"
"Pebbles","https://www.lfs.net/pebbles/","003532828165","51.5267892","-9.545538","47 Main St, Meenvane, Schull, P81 NX77","Cork","Activity,Experience,Craft,Shopping,Art Gallery,Attraction"
"Galway Fishing","http://www.galwayfishing.ie","00353863234638","53.2680863","-9.5545174","Rossaveal Ferry Port, Rossaveel, , ","Galway","Activity,Experience,Fishing,Angling,Activity Operator"
"Peche Irlande","http://www.discoverloughderg.ie/peche-irlande","0035361376798","52.8488944059739","-8.42590186971624","Ballygreen House, Ballygreen, Killaloe, ","Clare","Activity,Experience,Fishing,Angling,Activity Operator,Tour"
"Pedal Power Galway","https://www.pedalpowergalway.com/","00353876597617","53.27069439999999","-9.046855699999998","Harbour Hotel, Dock Rd, Galway City, H91 E9PR","Galway","Activity,Experience,Cycling,Activity Operator,Tour"
"Pedal Pursuits Bike Hire","http://www.pedalpursuitsbikehire.com","00353868134061","52.43341890000001","-9.111698600000002","Ballyconway, Glendarragh, , V42 XT53","Limerick","Activity,Experience,Cycling,Activity Operator,Nature and Wildlife,Bike Rental"
